center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_33_25_246.jpg, IMG/left_2016_12_01_13_33_25_246.jpg, IMG/right_2016_12_01_13_33_25_246.jpg,0.0904655,0.9855326,0,30.18581
IMG/center_2016_12_01_13_33_25_348.jpg, IMG/left_2016_12_01_13_33_25_348.jpg, IMG/right_2016_12_01_13_33_25_348.jpg,0.0904655,0.9855326,0,30.18618
IMG/center_2016_12_01_13_33_25_450.jpg, IMG/left_2016_12_01_13_33_25_450.jpg, IMG/right_2016_12_01_13_33_25_450.jpg,0.0904655,0.9855326,0,30.18633
IMG/center_2016_12_01_13_33_25_551.jpg, IMG/left_2016_12_01_13_33_25_551.jpg, IMG/right_2016_12_01_13_33_25_551.jpg,0,0.9855326,0,30.18609
IMG/center_2016_12_01_13_33_25_652.jpg, IMG/left_2016_12_01_13_33_25_652.jpg, IMG/right_2016_12_01_13_33_25_652.jpg,0,0.9855326,0,30.1866
IMG/center_2016_12_01_13_33_25_753.jpg, IMG/left_2016_12_01_13_33_25_753.jpg, IMG/right_2016_12_01_13_33_25_753.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_33_25_853.jpg, IMG/left_2016_12_01_13_33_25_853.jpg, IMG/right_2016_12_01_13_33_25_853.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_33_25_953.jpg, IMG/left_2016_12_01_13_33_25_953.jpg, IMG/right_2016_12_01_13_33_25_953.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_33_26_053.jpg, IMG/left_2016_12_01_13_33_26_053.jpg, IMG/right_2016_12_01_13_33_26_053.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_33_26_154.jpg, IMG/left_2016_12_01_13_33_26_154.jpg, IMG/right_2016_12_01_13_33_26_154.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_33_26_255.jpg, IMG/left_2016_12_01_13_33_26_255.jpg, IMG/right_2016_12_01_13_33_26_255.jpg,0,0.9855326,0,30.18654
IMG/center_2016_12_01_13_33_26_355.jpg, IMG/left_2016_12_01_13_33_26_355.jpg, IMG/right_2016_12_01_13_33_26_355.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_33_26_455.jpg, IMG/left_2016_12_01_13_33_26_455.jpg, IMG/right_2016_12_01_13_33_26_455.jpg,0,0.9855326,0,30.18654
IMG/center_2016_12_01_13_33_26_557.jpg, IMG/left_2016_12_01_13_33_26_557.jpg, IMG/right_2016_12_01_13_33_26_557.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_33_26_659.jpg, IMG/left_2016_12_01_13_33_26_659.jpg, IMG/right_2016_12_01_13_33_26_659.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_33_26_761.jpg, IMG/left_2016_12_01_13_33_26_761.jpg, IMG/right_2016_12_01_13_33_26_761.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_33_26_862.jpg, IMG/left_2016_12_01_13_33_26_862.jpg, IMG/right_2016_12_01_13_33_26_862.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_33_26_963.jpg, IMG/left_2016_12_01_13_33_26_963.jpg, IMG/right_2016_12_01_13_33_26_963.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_33_27_063.jpg, IMG/left_2016_12_01_13_33_27_063.jpg, IMG/right_2016_12_01_13_33_27_063.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_33_27_163.jpg, IMG/left_2016_12_01_13_33_27_163.jpg, IMG/right_2016_12_01_13_33_27_163.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_33_27_265.jpg, IMG/left_2016_12_01_13_33_27_265.jpg, IMG/right_2016_12_01_13_33_27_265.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_33_27_366.jpg, IMG/left_2016_12_01_13_33_27_366.jpg, IMG/right_2016_12_01_13_33_27_366.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_33_27_468.jpg, IMG/left_2016_12_01_13_33_27_468.jpg, IMG/right_2016_12_01_13_33_27_468.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_33_27_571.jpg, IMG/left_2016_12_01_13_33_27_571.jpg, IMG/right_2016_12_01_13_33_27_571.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_33_27_672.jpg, IMG/left_2016_12_01_13_33_27_672.jpg, IMG/right_2016_12_01_13_33_27_672.jpg,0.08089697,0.9855326,0,30.18514
IMG/center_2016_12_01_13_33_27_772.jpg, IMG/left_2016_12_01_13_33_27_772.jpg, IMG/right_2016_12_01_13_33_27_772.jpg,0.100034,0.9855326,0,30.18521
IMG/center_2016_12_01_13_33_27_873.jpg, IMG/left_2016_12_01_13_33_27_873.jpg, IMG/right_2016_12_01_13_33_27_873.jpg,0.0904655,0.9855326,0,30.18612
IMG/center_2016_12_01_13_33_27_974.jpg, IMG/left_2016_12_01_13_33_27_974.jpg, IMG/right_2016_12_01_13_33_27_974.jpg,0.0904655,0.9855326,0,30.18634
IMG/center_2016_12_01_13_33_28_075.jpg, IMG/left_2016_12_01_13_33_28_075.jpg, IMG/right_2016_12_01_13_33_28_075.jpg,0.0904655,0.9855326,0,30.1864
IMG/center_2016_12_01_13_33_28_177.jpg, IMG/left_2016_12_01_13_33_28_177.jpg, IMG/right_2016_12_01_13_33_28_177.jpg,0.100034,0.9855326,0,30.1862
IMG/center_2016_12_01_13_33_28_278.jpg, IMG/left_2016_12_01_13_33_28_278.jpg, IMG/right_2016_12_01_13_33_28_278.jpg,0.0904655,0.9855326,0,30.18647
IMG/center_2016_12_01_13_33_28_380.jpg, IMG/left_2016_12_01_13_33_28_380.jpg, IMG/right_2016_12_01_13_33_28_380.jpg,0,0.9855326,0,30.18642
IMG/center_2016_12_01_13_33_28_481.jpg, IMG/left_2016_12_01_13_33_28_481.jpg, IMG/right_2016_12_01_13_33_28_481.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_33_28_584.jpg, IMG/left_2016_12_01_13_33_28_584.jpg, IMG/right_2016_12_01_13_33_28_584.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_33_28_685.jpg, IMG/left_2016_12_01_13_33_28_685.jpg, IMG/right_2016_12_01_13_33_28_685.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_33_28_786.jpg, IMG/left_2016_12_01_13_33_28_786.jpg, IMG/right_2016_12_01_13_33_28_786.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_33_28_887.jpg, IMG/left_2016_12_01_13_33_28_887.jpg, IMG/right_2016_12_01_13_33_28_887.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_33_28_987.jpg, IMG/left_2016_12_01_13_33_28_987.jpg, IMG/right_2016_12_01_13_33_28_987.jpg,-0.05975719,0.9855326,0,30.1856
IMG/center_2016_12_01_13_33_29_088.jpg, IMG/left_2016_12_01_13_33_29_088.jpg, IMG/right_2016_12_01_13_33_29_088.jpg,-0.05026283,0.9855326,0,30.18638
IMG/center_2016_12_01_13_33_29_190.jpg, IMG/left_2016_12_01_13_33_29_190.jpg, IMG/right_2016_12_01_13_33_29_190.jpg,0,0.9855326,0,30.18656
IMG/center_2016_12_01_13_33_29_290.jpg, IMG/left_2016_12_01_13_33_29_290.jpg, IMG/right_2016_12_01_13_33_29_290.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_33_29_391.jpg, IMG/left_2016_12_01_13_33_29_391.jpg, IMG/right_2016_12_01_13_33_29_391.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_33_29_493.jpg, IMG/left_2016_12_01_13_33_29_493.jpg, IMG/right_2016_12_01_13_33_29_493.jpg,0.1287396,0.9855326,0,30.1821
IMG/center_2016_12_01_13_33_29_596.jpg, IMG/left_2016_12_01_13_33_29_596.jpg, IMG/right_2016_12_01_13_33_29_596.jpg,0.1287396,0.9855326,0,30.18439
IMG/center_2016_12_01_13_33_29_696.jpg, IMG/left_2016_12_01_13_33_29_696.jpg, IMG/right_2016_12_01_13_33_29_696.jpg,0.05219137,0.9855326,0,30.18691
IMG/center_2016_12_01_13_33_29_798.jpg, IMG/left_2016_12_01_13_33_29_798.jpg, IMG/right_2016_12_01_13_33_29_798.jpg,0,0.9855326,0,30.18644
IMG/center_2016_12_01_13_33_29_900.jpg, IMG/left_2016_12_01_13_33_29_900.jpg, IMG/right_2016_12_01_13_33_29_900.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_33_30_000.jpg, IMG/left_2016_12_01_13_33_30_000.jpg, IMG/right_2016_12_01_13_33_30_000.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_33_30_100.jpg, IMG/left_2016_12_01_13_33_30_100.jpg, IMG/right_2016_12_01_13_33_30_100.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_33_30_202.jpg, IMG/left_2016_12_01_13_33_30_202.jpg, IMG/right_2016_12_01_13_33_30_202.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_33_30_302.jpg, IMG/left_2016_12_01_13_33_30_302.jpg, IMG/right_2016_12_01_13_33_30_302.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_33_30_404.jpg, IMG/left_2016_12_01_13_33_30_404.jpg, IMG/right_2016_12_01_13_33_30_404.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_33_30_506.jpg, IMG/left_2016_12_01_13_33_30_506.jpg, IMG/right_2016_12_01_13_33_30_506.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_33_30_608.jpg, IMG/left_2016_12_01_13_33_30_608.jpg, IMG/right_2016_12_01_13_33_30_608.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_33_30_710.jpg, IMG/left_2016_12_01_13_33_30_710.jpg, IMG/right_2016_12_01_13_33_30_710.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_33_30_812.jpg, IMG/left_2016_12_01_13_33_30_812.jpg, IMG/right_2016_12_01_13_33_30_812.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_33_30_912.jpg, IMG/left_2016_12_01_13_33_30_912.jpg, IMG/right_2016_12_01_13_33_30_912.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_33_31_013.jpg, IMG/left_2016_12_01_13_33_31_013.jpg, IMG/right_2016_12_01_13_33_31_013.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_33_31_113.jpg, IMG/left_2016_12_01_13_33_31_113.jpg, IMG/right_2016_12_01_13_33_31_113.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_33_31_214.jpg, IMG/left_2016_12_01_13_33_31_214.jpg, IMG/right_2016_12_01_13_33_31_214.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_33_31_317.jpg, IMG/left_2016_12_01_13_33_31_317.jpg, IMG/right_2016_12_01_13_33_31_317.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_33_31_417.jpg, IMG/left_2016_12_01_13_33_31_417.jpg, IMG/right_2016_12_01_13_33_31_417.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_33_31_518.jpg, IMG/left_2016_12_01_13_33_31_518.jpg, IMG/right_2016_12_01_13_33_31_518.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_33_31_620.jpg, IMG/left_2016_12_01_13_33_31_620.jpg, IMG/right_2016_12_01_13_33_31_620.jpg,0,0.9855326,0,30.18655
IMG/center_2016_12_01_13_33_31_720.jpg, IMG/left_2016_12_01_13_33_31_720.jpg, IMG/right_2016_12_01_13_33_31_720.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_33_31_822.jpg, IMG/left_2016_12_01_13_33_31_822.jpg, IMG/right_2016_12_01_13_33_31_822.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_33_31_923.jpg, IMG/left_2016_12_01_13_33_31_923.jpg, IMG/right_2016_12_01_13_33_31_923.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_33_32_031.jpg, IMG/left_2016_12_01_13_33_32_031.jpg, IMG/right_2016_12_01_13_33_32_031.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_33_32_131.jpg, IMG/left_2016_12_01_13_33_32_131.jpg, IMG/right_2016_12_01_13_33_32_131.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_33_32_232.jpg, IMG/left_2016_12_01_13_33_32_232.jpg, IMG/right_2016_12_01_13_33_32_232.jpg,0.01391724,0.9855326,0,30.18658
IMG/center_2016_12_01_13_33_32_334.jpg, IMG/left_2016_12_01_13_33_32_334.jpg, IMG/right_2016_12_01_13_33_32_334.jpg,0.03305431,0.9855326,0,30.18642
IMG/center_2016_12_01_13_33_32_436.jpg, IMG/left_2016_12_01_13_33_32_436.jpg, IMG/right_2016_12_01_13_33_32_436.jpg,0.02348577,0.9855326,0,30.18661
IMG/center_2016_12_01_13_33_32_538.jpg, IMG/left_2016_12_01_13_33_32_538.jpg, IMG/right_2016_12_01_13_33_32_538.jpg,0.02348577,0.9855326,0,30.1866
IMG/center_2016_12_01_13_33_32_638.jpg, IMG/left_2016_12_01_13_33_32_638.jpg, IMG/right_2016_12_01_13_33_32_638.jpg,0.02348577,0.9855326,0,30.18662
IMG/center_2016_12_01_13_33_32_741.jpg, IMG/left_2016_12_01_13_33_32_741.jpg, IMG/right_2016_12_01_13_33_32_741.jpg,0.02348577,0.9855326,0,30.1866
IMG/center_2016_12_01_13_33_32_842.jpg, IMG/left_2016_12_01_13_33_32_842.jpg, IMG/right_2016_12_01_13_33_32_842.jpg,0.02348577,0.9855326,0,30.18661
IMG/center_2016_12_01_13_33_32_942.jpg, IMG/left_2016_12_01_13_33_32_942.jpg, IMG/right_2016_12_01_13_33_32_942.jpg,0.02348577,0.9855326,0,30.18667
IMG/center_2016_12_01_13_33_33_043.jpg, IMG/left_2016_12_01_13_33_33_043.jpg, IMG/right_2016_12_01_13_33_33_043.jpg,0.02348577,0.9855326,0,30.18662
IMG/center_2016_12_01_13_33_33_145.jpg, IMG/left_2016_12_01_13_33_33_145.jpg, IMG/right_2016_12_01_13_33_33_145.jpg,0.05219137,0.9855326,0,30.1863
IMG/center_2016_12_01_13_33_33_245.jpg, IMG/left_2016_12_01_13_33_33_245.jpg, IMG/right_2016_12_01_13_33_33_245.jpg,0.3105417,0.9855326,0,30.16713
IMG/center_2016_12_01_13_33_33_347.jpg, IMG/left_2016_12_01_13_33_33_347.jpg, IMG/right_2016_12_01_13_33_33_347.jpg,0.3105417,0.9855326,0,30.17729
IMG/center_2016_12_01_13_33_33_448.jpg, IMG/left_2016_12_01_13_33_33_448.jpg, IMG/right_2016_12_01_13_33_33_448.jpg,0.0904655,0.9855326,0,30.18791
IMG/center_2016_12_01_13_33_33_549.jpg, IMG/left_2016_12_01_13_33_33_549.jpg, IMG/right_2016_12_01_13_33_33_549.jpg,0,0.9855326,0,30.18548
IMG/center_2016_12_01_13_33_33_650.jpg, IMG/left_2016_12_01_13_33_33_650.jpg, IMG/right_2016_12_01_13_33_33_650.jpg,0,0.9855326,0,30.18656
IMG/center_2016_12_01_13_33_33_751.jpg, IMG/left_2016_12_01_13_33_33_751.jpg, IMG/right_2016_12_01_13_33_33_751.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_33_33_852.jpg, IMG/left_2016_12_01_13_33_33_852.jpg, IMG/right_2016_12_01_13_33_33_852.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_33_33_955.jpg, IMG/left_2016_12_01_13_33_33_955.jpg, IMG/right_2016_12_01_13_33_33_955.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_33_34_055.jpg, IMG/left_2016_12_01_13_33_34_055.jpg, IMG/right_2016_12_01_13_33_34_055.jpg,-0.03127411,0.9855326,0,30.18643
IMG/center_2016_12_01_13_33_34_157.jpg, IMG/left_2016_12_01_13_33_34_157.jpg, IMG/right_2016_12_01_13_33_34_157.jpg,-0.05026283,0.9855326,0,30.18622
IMG/center_2016_12_01_13_33_34_260.jpg, IMG/left_2016_12_01_13_33_34_260.jpg, IMG/right_2016_12_01_13_33_34_260.jpg,-0.0122854,0.9855326,0,30.18663
IMG/center_2016_12_01_13_33_34_361.jpg, IMG/left_2016_12_01_13_33_34_361.jpg, IMG/right_2016_12_01_13_33_34_361.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_33_34_464.jpg, IMG/left_2016_12_01_13_33_34_464.jpg, IMG/right_2016_12_01_13_33_34_464.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_33_34_565.jpg, IMG/left_2016_12_01_13_33_34_565.jpg, IMG/right_2016_12_01_13_33_34_565.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_33_34_667.jpg, IMG/left_2016_12_01_13_33_34_667.jpg, IMG/right_2016_12_01_13_33_34_667.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_33_34_768.jpg, IMG/left_2016_12_01_13_33_34_768.jpg, IMG/right_2016_12_01_13_33_34_768.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_33_34_868.jpg, IMG/left_2016_12_01_13_33_34_868.jpg, IMG/right_2016_12_01_13_33_34_868.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_33_34_968.jpg, IMG/left_2016_12_01_13_33_34_968.jpg, IMG/right_2016_12_01_13_33_34_968.jpg,0.0617599,0.9855326,0,30.18584
IMG/center_2016_12_01_13_33_35_071.jpg, IMG/left_2016_12_01_13_33_35_071.jpg, IMG/right_2016_12_01_13_33_35_071.jpg,0.07132844,0.9855326,0,30.186
IMG/center_2016_12_01_13_33_35_172.jpg, IMG/left_2016_12_01_13_33_35_172.jpg, IMG/right_2016_12_01_13_33_35_172.jpg,0.07132844,0.9855326,0,30.18627
IMG/center_2016_12_01_13_33_35_273.jpg, IMG/left_2016_12_01_13_33_35_273.jpg, IMG/right_2016_12_01_13_33_35_273.jpg,0,0.9855326,0,30.18659
IMG/center_2016_12_01_13_33_35_374.jpg, IMG/left_2016_12_01_13_33_35_374.jpg, IMG/right_2016_12_01_13_33_35_374.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_33_35_483.jpg, IMG/left_2016_12_01_13_33_35_483.jpg, IMG/right_2016_12_01_13_33_35_483.jpg,0,0.9855326,0,30.18698
IMG/center_2016_12_01_13_33_35_585.jpg, IMG/left_2016_12_01_13_33_35_585.jpg, IMG/right_2016_12_01_13_33_35_585.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_33_35_692.jpg, IMG/left_2016_12_01_13_33_35_692.jpg, IMG/right_2016_12_01_13_33_35_692.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_33_35_792.jpg, IMG/left_2016_12_01_13_33_35_792.jpg, IMG/right_2016_12_01_13_33_35_792.jpg,0.04262284,0.9855326,0,30.18622
IMG/center_2016_12_01_13_33_35_894.jpg, IMG/left_2016_12_01_13_33_35_894.jpg, IMG/right_2016_12_01_13_33_35_894.jpg,0.2722676,0.9855326,0,30.16823
IMG/center_2016_12_01_13_33_35_997.jpg, IMG/left_2016_12_01_13_33_35_997.jpg, IMG/right_2016_12_01_13_33_35_997.jpg,0.2722676,0.9855326,0,30.17872
IMG/center_2016_12_01_13_33_36_098.jpg, IMG/left_2016_12_01_13_33_36_098.jpg, IMG/right_2016_12_01_13_33_36_098.jpg,0.2626991,0.9855326,0,30.183
IMG/center_2016_12_01_13_33_36_198.jpg, IMG/left_2016_12_01_13_33_36_198.jpg, IMG/right_2016_12_01_13_33_36_198.jpg,0,0.9855326,0,30.18388
IMG/center_2016_12_01_13_33_36_298.jpg, IMG/left_2016_12_01_13_33_36_298.jpg, IMG/right_2016_12_01_13_33_36_298.jpg,0,0.9855326,0,30.18606
IMG/center_2016_12_01_13_33_36_398.jpg, IMG/left_2016_12_01_13_33_36_398.jpg, IMG/right_2016_12_01_13_33_36_398.jpg,0,0.9855326,0,30.18654
IMG/center_2016_12_01_13_33_36_500.jpg, IMG/left_2016_12_01_13_33_36_500.jpg, IMG/right_2016_12_01_13_33_36_500.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_33_36_601.jpg, IMG/left_2016_12_01_13_33_36_601.jpg, IMG/right_2016_12_01_13_33_36_601.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_33_36_701.jpg, IMG/left_2016_12_01_13_33_36_701.jpg, IMG/right_2016_12_01_13_33_36_701.jpg,-0.02177976,0.9855326,0,30.18651
IMG/center_2016_12_01_13_33_36_803.jpg, IMG/left_2016_12_01_13_33_36_803.jpg, IMG/right_2016_12_01_13_33_36_803.jpg,-0.05975719,0.9855326,0,30.18601
IMG/center_2016_12_01_13_33_36_904.jpg, IMG/left_2016_12_01_13_33_36_904.jpg, IMG/right_2016_12_01_13_33_36_904.jpg,-0.03127411,0.9855326,0,30.18661
IMG/center_2016_12_01_13_33_37_006.jpg, IMG/left_2016_12_01_13_33_37_006.jpg, IMG/right_2016_12_01_13_33_37_006.jpg,0,0.9855326,0,30.18656
IMG/center_2016_12_01_13_33_37_106.jpg, IMG/left_2016_12_01_13_33_37_106.jpg, IMG/right_2016_12_01_13_33_37_106.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_33_37_207.jpg, IMG/left_2016_12_01_13_33_37_207.jpg, IMG/right_2016_12_01_13_33_37_207.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_33_37_309.jpg, IMG/left_2016_12_01_13_33_37_309.jpg, IMG/right_2016_12_01_13_33_37_309.jpg,0,0.9855326,0,30.1866
IMG/center_2016_12_01_13_33_37_411.jpg, IMG/left_2016_12_01_13_33_37_411.jpg, IMG/right_2016_12_01_13_33_37_411.jpg,0,0.9855326,0,30.18651
IMG/center_2016_12_01_13_33_37_512.jpg, IMG/left_2016_12_01_13_33_37_512.jpg, IMG/right_2016_12_01_13_33_37_512.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_33_37_614.jpg, IMG/left_2016_12_01_13_33_37_614.jpg, IMG/right_2016_12_01_13_33_37_614.jpg,0,0.9855326,0,30.18628
IMG/center_2016_12_01_13_33_37_716.jpg, IMG/left_2016_12_01_13_33_37_716.jpg, IMG/right_2016_12_01_13_33_37_716.jpg,0.1765823,0.9855326,0,30.17776
IMG/center_2016_12_01_13_33_37_816.jpg, IMG/left_2016_12_01_13_33_37_816.jpg, IMG/right_2016_12_01_13_33_37_816.jpg,0.1765823,0.9855326,0,30.18275
IMG/center_2016_12_01_13_33_37_918.jpg, IMG/left_2016_12_01_13_33_37_918.jpg, IMG/right_2016_12_01_13_33_37_918.jpg,0.1765823,0.9855326,0,30.18454
IMG/center_2016_12_01_13_33_38_018.jpg, IMG/left_2016_12_01_13_33_38_018.jpg, IMG/right_2016_12_01_13_33_38_018.jpg,0.1287396,0.9855326,0,30.18677
IMG/center_2016_12_01_13_33_38_119.jpg, IMG/left_2016_12_01_13_33_38_119.jpg, IMG/right_2016_12_01_13_33_38_119.jpg,0.1287396,0.9855326,0,30.18658
IMG/center_2016_12_01_13_33_38_219.jpg, IMG/left_2016_12_01_13_33_38_219.jpg, IMG/right_2016_12_01_13_33_38_219.jpg,0,0.9855326,0,30.18598
IMG/center_2016_12_01_13_33_38_321.jpg, IMG/left_2016_12_01_13_33_38_321.jpg, IMG/right_2016_12_01_13_33_38_321.jpg,0,0.9855326,0,30.18655
IMG/center_2016_12_01_13_33_38_423.jpg, IMG/left_2016_12_01_13_33_38_423.jpg, IMG/right_2016_12_01_13_33_38_423.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_33_38_525.jpg, IMG/left_2016_12_01_13_33_38_525.jpg, IMG/right_2016_12_01_13_33_38_525.jpg,0,0.9855326,0,30.18657
IMG/center_2016_12_01_13_33_38_627.jpg, IMG/left_2016_12_01_13_33_38_627.jpg, IMG/right_2016_12_01_13_33_38_627.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_33_38_729.jpg, IMG/left_2016_12_01_13_33_38_729.jpg, IMG/right_2016_12_01_13_33_38_729.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_33_38_830.jpg, IMG/left_2016_12_01_13_33_38_830.jpg, IMG/right_2016_12_01_13_33_38_830.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_33_38_933.jpg, IMG/left_2016_12_01_13_33_38_933.jpg, IMG/right_2016_12_01_13_33_38_933.jpg,0.02348577,0.9855326,0,30.18651
IMG/center_2016_12_01_13_33_39_035.jpg, IMG/left_2016_12_01_13_33_39_035.jpg, IMG/right_2016_12_01_13_33_39_035.jpg,0.02348577,0.9855326,0,30.18658
IMG/center_2016_12_01_13_33_39_137.jpg, IMG/left_2016_12_01_13_33_39_137.jpg, IMG/right_2016_12_01_13_33_39_137.jpg,0.02348577,0.9855326,0,30.18658
IMG/center_2016_12_01_13_33_39_239.jpg, IMG/left_2016_12_01_13_33_39_239.jpg, IMG/right_2016_12_01_13_33_39_239.jpg,0.1478767,0.9855326,0,30.18157
IMG/center_2016_12_01_13_33_39_340.jpg, IMG/left_2016_12_01_13_33_39_340.jpg, IMG/right_2016_12_01_13_33_39_340.jpg,0.1670138,0.9855326,0,30.18297
IMG/center_2016_12_01_13_33_39_442.jpg, IMG/left_2016_12_01_13_33_39_442.jpg, IMG/right_2016_12_01_13_33_39_442.jpg,0.1670138,0.9855326,0,30.1846
IMG/center_2016_12_01_13_33_39_543.jpg, IMG/left_2016_12_01_13_33_39_543.jpg, IMG/right_2016_12_01_13_33_39_543.jpg,0.1670138,0.9855326,0,30.18541
IMG/center_2016_12_01_13_33_39_643.jpg, IMG/left_2016_12_01_13_33_39_643.jpg, IMG/right_2016_12_01_13_33_39_643.jpg,0.1574452,0.9855326,0,30.18572
IMG/center_2016_12_01_13_33_39_745.jpg, IMG/left_2016_12_01_13_33_39_745.jpg, IMG/right_2016_12_01_13_33_39_745.jpg,0,0.9855326,0,30.18537
IMG/center_2016_12_01_13_33_39_847.jpg, IMG/left_2016_12_01_13_33_39_847.jpg, IMG/right_2016_12_01_13_33_39_847.jpg,0,0.9855326,0,30.18644
IMG/center_2016_12_01_13_33_39_948.jpg, IMG/left_2016_12_01_13_33_39_948.jpg, IMG/right_2016_12_01_13_33_39_948.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_33_40_049.jpg, IMG/left_2016_12_01_13_33_40_049.jpg, IMG/right_2016_12_01_13_33_40_049.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_33_40_151.jpg, IMG/left_2016_12_01_13_33_40_151.jpg, IMG/right_2016_12_01_13_33_40_151.jpg,0.1765823,0.9855326,0,30.18004
IMG/center_2016_12_01_13_33_40_252.jpg, IMG/left_2016_12_01_13_33_40_252.jpg, IMG/right_2016_12_01_13_33_40_252.jpg,0.1765823,0.9855326,0,30.18354
IMG/center_2016_12_01_13_33_40_353.jpg, IMG/left_2016_12_01_13_33_40_353.jpg, IMG/right_2016_12_01_13_33_40_353.jpg,0.1765823,0.9855326,0,30.18486
IMG/center_2016_12_01_13_33_40_455.jpg, IMG/left_2016_12_01_13_33_40_455.jpg, IMG/right_2016_12_01_13_33_40_455.jpg,0.1765823,0.9855326,0,30.18545
IMG/center_2016_12_01_13_33_40_557.jpg, IMG/left_2016_12_01_13_33_40_557.jpg, IMG/right_2016_12_01_13_33_40_557.jpg,0.1765823,0.9855326,0,30.18572
